Column2,Column1,Answer_ID,QID,Answer_Arabic,Mark1,Mark1_ceil,Mark2,Mark2_ceil,Average_Mark,Median,mark_floor,mark_ceil,Question_ID,Question_Type,Question_Arabic,Model_Arabic
92,1240,44,3.2,"الامن و الخصوصية، البديل عن حمل الوثائق الثبوتية، سرية المعلومات المالية، البريد الالكتروني، صلاحيات المسموح و غير المسموح، صلاحيات المستخدم",5,5,4,4,4.5,4,4,5,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
68,1216,20,3.2,"ـالأمن و الخصوصية ، البديل لحمل وثائق الثبوتية ، البديل لحفظ و تذكر الأرقام السرية ، سرية العمليات المالية.",5,5,5,5,5,5,5,5,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
67,1215,19,3.2,"التقليل من اختراق النظام المعلوماتي ، النظام المعلوماتي يصبح امن.",1.5,2,0.5,1,1,1,1,1,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
82,1230,34,3.2,"الخصوصية :لأنه لا يمكن لأي مستخدم اخر الدخول الى النظام المعلوماتي، يعتبر بديل لحفظ كلمات المرور ",2.5,3,2,2,2.25,2,2,3,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
90,1238,42,3.2,"النتائج المترتبة هي: الامن و الخصوصية بحيث يتم رفض او تصريح بالدخول للأشخاص الغير معنيون، تامين سرية العمليات المالية في الصراف الالي و التجارة الالكترونية ",4,4,3.5,4,3.75,4,3,4,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
86,1234,38,3.2,"بديل عن حمل وثائق اثبات  الهوية، زيادة الخصوصية، امكانية تتبع الاشخاص الذين يقومون بالجرائم الالكترونية ",3,3,2,2,2.5,2,2,3,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
55,1203,7,3.2,"زيادة الأمن والسرية والخصوصية، بديل لحمل وثائق اثبات الهوية (بطاقة التعريف..)، بديل لحفظ وتذكر كلمات السر، تأمين سرية العمليات المالية.",5,5,5,5,5,5,5,5,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
57,1205,9,3.2,تقوية النظام المعلوماتي حيث يصبح اكثر امنا كما يمكن من اجراء احصاءات سريعة,0.5,1,2,2,1.25,1,1,2,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
78,1226,30,3.2,"الأمن والخصوصية، تامين العمليات المالية، البديل عن حفظ الوثائق",3.5,4,3,3,3.25,3,3,4,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
96,1244,48,3.2,"الامن و الخصوصية، بديل الوثائق الثبوتية، بديل حفظ و تذكر الارقام السرية",4,4,4,4,4,4,4,4,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
69,1217,21,3.2,"ـضمان سرية المعلومات ، الخصوصية ، ثبوت الهوية ، سرية العمليات المالية.",4,4,3.5,4,3.75,4,3,4,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
76,1224,28,3.2,"السماح فقط للأشخاص المسموح لهم بالدخول، المزيد من الامن، لا وجود لرقم سري ",3,3,3.5,4,3.25,3,3,4,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
74,1222,26,3.2,"لا داعي لحفظ كلمات المرور، لضمان الخصوصية، التقليل من الاختراق، الدخول بدون وثائق إثبات الهوية",4,4,4,4,4,4,4,4,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
65,1213,17,3.2,"الأمن و الخصوصية ، البديل لحمل وثائق الثبوتية ، البديل لحفظ الأرقام السرية ، الأمن في سير العمليات المالية.",5,5,5,5,5,5,5,5,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
85,1233,37,3.2,"الحد من الاجرام الالكتروني أي لا يمكن لأي دخيل الولوج الى النظام، المعلوماتي أي ان صفاته الحيوية غير مسجلة ",1,1,1.5,2,1.25,1,1,2,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
51,1199,3,3.2,"الأمن والخصوصية، البديل عم حمل الوثائق الثبوتية ، البديل عن حفظ وتذكر الكلفة السرية أو كلمة المرور، أمن العمليات المالية.",4.5,5,5,5,4.75,5,4,5,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
95,1243,47,3.2,تزيد من امان النظام حيث تنقص دور الانسان (الذي هو اضعف حلقة في الامن المعلوماتي) في تسجيلات الدخول,1,1,1.5,2,1.25,1,1,2,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
61,1209,13,3.2,"الخصوصية و الثبوتية، المسؤولية و تحديد الأدوار، تحديد كل ما هو مسموح و كل ما هو ممنوع، البديل لحمل الوثائق الثبوتية، الحماية و امن النظام المعلوماتي.",4.5,5,4.5,5,4.5,5,4,5,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
62,1210,14,3.2,"تعويض بطاقات الثبوتية ، تعويض كلمات المرور ، التأكد من أن الأشخاص المرخصون فقط من يستطيعون الدخول ، توفير الخصوصية.",5,5,4,4,4.5,4,4,5,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
70,1218,22,3.2,"عدم حمل الوثائق الشخصية، الحد من الجريمة، الأمن والخصوصية، عدم حفظ كلمة السر",3.5,4,4,4,3.75,4,3,4,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
64,1212,16,3.2,"ظهور تقنيات و برامج جديدة في القرصنة ، صعوبة القرصنة في بعض الأحيان.",0,0,0,0,0,0,0,0,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
81,1229,33,3.2,استعمال تقنيات  القياس الحيوي يعزز الامن لأجهزة النظام تكون عملية دخول غير المستخدمين و الاختراق نسبة مستحيلة ,1,1,2,2,1.5,1,1,2,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
94,1242,46,3.2,الخصوصية و الحد من الاختراقات,1.5,2,1.5,2,1.5,2,1,2,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
53,1201,5,3.2,"الأمن والخصوصية، البديل عم حمل الوثائق الهوية، البديل على حفظ كلمة السر، الضمان في التجارة الالكترونية.",4,4,4,4,4,4,4,4,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
49,1197,1,3.2,"عدم حمل الوثائق الشخصية، المساعدة في تذكر كلمات المرور.",2.5,3,1,1,1.75,2,1,2,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
80,1228,32,3.2,توفر امنا فعالا حيث يختلف القياس الحيوي عند الانسان ولا يمكن ان تجد نفس القياس عند شخصين مختلفين ,0.5,1,0.5,1,0.5,1,0,1,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
91,1239,43,3.2,"بديل لحمل وثائق اثبات الهوية، بديل لتذكر و كشف كلمات المرور، تامين سرية المعلومات المالية",4.5,5,4.5,5,4.5,5,4,5,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
83,1231,35,3.2,"حماية المعلومات من  الهجومات الخارجية، السرية والسلامة المتعلقة بالنظام المعلوماتي اذ يمنع وصول المخترقين الى المعلومات، استعمالها كسبيل في تذكر الارقام و كلمات المرور وفي مكان وثائق الثبوتية، سرية المعاملات مع النظام ",4.5,5,5,5,4.75,5,4,5,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
52,1200,4,3.2,"تحسين الأمن الخاص بالنظام، تقليل نسبة الاختراق، تأكيد هوية المستخدم.",3.5,4,2.5,3,3,3,3,3,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
89,1237,41,3.2,"النتائج هي عدم الحاجة لاستعمال الاوراق الثبوتية، تحديد خصوصيات المستخدم، صعوبة انتحال الشخصيات و الحماية القصوى المتوفرة",3,3,2.5,3,2.75,3,2,3,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
59,1207,11,3.2,"تحديد هوية المستخدمين ، تحديد مسؤوليتهم ، تحديد صلاحية المستخدمين ، تثبيت هوية المستخدمين ،اعداد و صياغة امن المعلومات.",4,4,4,4,4,4,4,4,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
88,1236,40,3.2,"تعزيز مستوى الامن تغني عن استعمال بطاقة الهوية، تغني عن استعمال كلمة المرور تحديد مواعيد الدخول و الخروج",4,4,3,3,3.5,3,3,4,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
72,1220,24,3.2,الأمن والخصوصية فتكون فرصة الاختراق ضعيفة باستخدام القياس الحيوي,1.5,2,2,2,1.75,2,1,2,2,3,ما هي النتائج المترتبة على استعمال تقنيات القياس الحيوي في الدخول إلى النظام المعلوماتي؟,"الأمن والخصوصية، البديل لحمل الوثائق الثبوتية ، البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية."
116,1264,20,3.3,"عدد إنقاص من فرص الهجمات على النظام المعلوماتي، الحفاظ على النظام المعلوماتي.",0,0,0,0,0,0,0,0,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
113,1261,17,3.3,  بيئة آمنة نوعا ما يسود فيها و عي الأمن معلوماتي,0.5,1,1,1,0.75,1,0,1,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
111,1259,15,3.3,"تزايد في استعمال التطبيقات لإلكترونية، التجارة والحكومة لإلكترونية، تطوير البرامج الضخمة يخلق ثغرات أمنية.",0.5,1,1,1,0.75,1,0,1,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
101,1249,5,3.3,"التقليل من الاختراقات وعمليات القرصنة والتجسس، ضمان سرية وحماية المعلومة.",2,2,3,3,2.5,2,2,3,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
117,1265,21,3.3,"سرعة زيادة في استخدام الأنظمة و البرامج، البيع الإلكتروني، العمل الإلكتروني.",0,0,0,0,0,0,0,0,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
132,1280,36,3.3,"البرامج تكون قبلة لعدة مستخدمين ,بحيث يتزايد الإقبال على التطبيقات و يمكن من التحول الى جعل التعاملات أوتوماتيكيا",0,0,0,0,0,0,0,0,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
97,1245,1,3.3,"حماية اركان أمن المعلومات (المادية؛ البشرية؛ الاجرامية؛ البيانات البرمجية؛ الشبكات) مما يضمن سلامة وتوفر المعلومات أثناء نقلها أو معالجتها أو تخزينها، تقليل المخاطر المادية والمعنوية.",2.5,3,3,3,2.75,3,2,3,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
108,1256,12,3.3,زيادة الأمن في النظام المعلوماتي,0,0,1,1,0.5,0,0,1,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
118,1266,22,3.3,إن تطبيق سياسة أمن المعلومات لا تقوم بالحد 100% على الجرائم الإلكترونية لكنها تقلل منها بنسبة عالية فينتج عنها بيئة أكثر أمانة و تقل الجرائم كما أنها تساعد على عدم ضياع الممتلكات و الأموال و تحمي الأفراد و المؤسسات و البرامج,0,0,1,1,0.5,0,0,1,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
109,1257,13,3.3,"خلق بيئة أمنة، التقليل من الثغرات وبالتالي من فرص الاِجرام، حماية البيانات من التخريب، ضمان حماية وسلامة وتوفير المعلومات.",1.5,2,2,2,1.75,2,1,2,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
112,1260,16,3.3,"حماية وتأمين جميع الموارد المستخدمين في معالجة المعلومات (أي أن المنشأ تحمي نفسها وجميع العاملين فيها ووسائط المعلومات) ضمان سلامة وسرية المعلومات، حماية المعلومات من المخاطر وأنشطة الاعتداء عليها.",2.5,3,2.5,3,2.5,3,2,3,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
124,1272,28,3.3,يصبح النظام المعلوماتي أقل تعرضا إلى القرصنة و التخريب,0,0,0,0,0,0,0,0,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
119,1267,23,3.3,"حذف معلومات أموال حسابات، سرقة معلومات، التشهير.",0,0,0,0,0,0,0,0,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
114,1262,18,3.3,التكامل التوفر الخصوصية و السرية,5,5,5,5,5,5,5,5,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
125,1273,29,3.3,"تأمين المعلومات الخاصة بالنظام ، الحصول على حماية من الهجمات الخارجية، تأمين الأجهزة.",1,1,1.5,2,1.25,1,1,2,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
126,1274,30,3.3,"تطور استغلال الثروة الإلكترونية ، تطور البرامج الالكترونية و تعزيز روح الانتاج الالكتروني، الحكومة الالكترونية، تطور الأنظمة المعلوماتية.",0,0,0,0,0,0,0,0,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
104,1252,8,3.3,"يكون النظام المعلوماتي أكثر أمنا (مع بقاء اِمكانية حدوث الجرائم)، شعور لأشخاص بالأمن، يصبح لأشخاص أكثر وعيا عن إمكانية حدوث الجرائم وعن أهمية اِستعمال كلمات مرور صعبة وعدم كتابتها...",4.5,5,2,2,3.25,3,3,4,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
115,1263,19,3.3,"نتشار التجارة الإلكترونية والحكومة الإلكترونية، تصبح المعلومات و البيانات محمية.",0,0,0.5,1,0.25,0,0,1,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
120,1268,24,3.3,النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلومات :  السرية و التوفر و التكامل بالنسبة للنظام أما بالنسبة لمستعمل النظام فهو عدم الرفض الخصوصية الثبات الهوية تحديد الهوية تحديد الصلاحيات و المسؤوليات.,4.5,5,5,5,4.75,5,4,5,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
127,1275,31,3.3,"النتائج تكون في منع و تقليل من الإختراق , و حتى تنتج صعوبات و عراقيل للمخترقين",0,0,0,0,0,0,0,0,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
107,1255,11,3.3,"قلة الجرائم الاختراق، قلة الجرائم المالية، عدم السطو على البنوك.",0,0,0.5,1,0.25,0,0,1,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
137,1285,41,3.3,"حماية سرية المحتوى، الحد من الخسائر المادية الناتجة عن القرصنة",1.5,2,2,2,1.75,2,1,2,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
136,1284,40,3.3,"سهولة استعمال الانترنت، حماية المعلومات، حماية الهوية",1.5,2,1,1,1.25,1,1,2,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
100,1248,4,3.3,"تصفح الانترنت بسلام؛ بدون القلق أن هناك من يريد إختراقك، صعوبة الاِختراق بالنسبة للكركر، أمن المعلومات السرية مثل معلومات خاصة بالحكومة.",1.5,2,2.5,3,2,2,2,2,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
98,1246,2,3.3,التجارة الالكترونية الحكومة الالكترونية؛ زيادة عدد البرامج و زيادة في الثغرات و زيادة في المحترفين نظام يخلو من الغش كشف على الجرائم,0.5,1,1,1,0.75,1,0,1,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
122,1270,26,3.3,تقليل من جرائم الإلكترونية,0,0,0,0,0,0,0,0,3,3,ما النتائج المترتبة عن تطبيق سياسة أمن المعلومات في النظام المعلوماتي ؟,التوفير و السرية و التكامل للمعلومات
