Column2,Column1,Answer_ID,QID,Answer_Arabic,Mark1,Mark1_ceil,Mark2,Mark2_ceil,Average_Mark,Median,mark_floor,mark_ceil,Question_ID,Question_Type,Question_Arabic,Model_Arabic
93,1529,46,4.2,"سرعة التطور في المجال المعلوماتي، تطور البرامج و كبر حجمها يؤدي الى زيادة الثغرات فيها، تطور ادوات و برامج الاختراق، زيادة عدد المخترقين مع زيادة عدد الثغرات",4.5,5,5,5,4.75,5,4,5,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
72,1508,25,4.2,"تطور ادوات الاختراق، ادخال الحاسب في نظام عمل اغلب المؤسسات",3,3,2,2,2.5,2,2,3,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
76,1512,29,4.2,"كثرة استعمال النت، وجود برامج عملاقة، توفر وسائل الاختراق، عوبة تتبع الجريمة الالكترونية، ضعف العقوبات في بعض الدول",3.5,4,5,5,4.25,4,4,5,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
56,1492,9,4.2,"تطور الانظمة و كثرتها ، كثرة مستخدمي الانترنت، نقص وعي الامن المعلوماتي.",3,3,3.5,4,3.25,3,3,4,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
57,1493,10,4.2,"الجريمة الالكترونية لا تترك اثرا عند حدوثها تزايد عدد المخترقون و وسائل الاختراق، دعم الحماية الا بعد فوات الأوان، نقص في الاستراتيجيات و النفيات الخاصة بالحماية ، عدم معرفة مرتكب الجريمة.",4,4,2,2,3,3,3,3,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
66,1502,19,4.2,"ـالبرامج الضخمة تخلق العديد من الثغرات ، تطور أدوات و تقنيات الإختراق، تعتم الضحايا، العائد المادي للأمن غير متطور ( إلا بعد فوات الأوان ).",4,4,5,5,4.5,4,4,5,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
86,1522,39,4.2,"زيادة فائقة في سرعة التقنيات، البرامج الضخمة تحمل عيوب و ثغرات، توفر ادوات الاختراق عبر الانترانت لعامة الناس، زيادة عدد المخترقين  ",4,4,4.5,5,4.25,4,4,5,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
84,1520,37,4.2,"بسبب تطور برامج  الاختراقات، الاستعمال الكبير للأجهزة الالكترونية ",3.5,4,1.5,2,2.5,3,2,3,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
94,1530,47,4.2,"عدم الاهتمام بجانب امن البيانات الا بعد فوات الأوان، التطور السريع لانظمة الاختراق مما يسهل عملية الاختراق، النمو السريع و الكبير للشبكة الالكترونية و تزايد و تنوع استعمالاتها، تطوير برامج ضخمة ينتج عنه ثغرات عملية",4,4,4,4,4,4,4,4,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
60,1496,13,4.2,"نقص تربية و توعية الثقافة، نقص ثقافة امن المعلومات، عدم تطبيق القوانين و التشريعات الدولية و المحلية، تضخم البرامج و زيادة فجوات الامنية و صعوبة مواجهتها، تقدم الضحايا و زيادة عدد المحترفين.",2.5,3,2.5,3,2.5,3,2,3,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
67,1503,20,4.2,"سهولة و تطور برامج الاختراق، عدم إعطاء قيمة رغم أمن المعلومات، تطوير البرامج الضخمة و تزايد عدد الثغرات فيها.",4,4,4,4,4,4,4,4,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
83,1519,36,4.2,"تطور الانظمة و  البرامج و زيادة ثغرات، عدم تطبيق القانون، تكتم الناس على تعرضهم للأجرام، تطور برامج الهجمات و الاختراق، الفوائد المادية و المعنوية التي يحصل عليها المخترق ",2.5,3,3.5,4,3,3,3,3,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
74,1510,27,4.2,"تطور البرامج يزيد الثغرات فيها، تطور ادوات الاختراق، القوانين والتشريعات المحلية والدولية وضرورة تطبيقها، سرعة الهجمات",3.5,4,3.5,4,3.5,4,3,4,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
59,1495,12,4.2,سهولة استخدام البرامج التي تساعد على الاختراق و بما انها جرائم لا تستطيع ترصدها و لصعوبة معرفة مرتكبيها,2,2,1,1,1.5,1,1,2,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
81,1517,34,4.2,مع تطور البرامج و انتشار التكنولوجيا ت يظهر ثغرات كثيرا يستغلها المجرمون و ايضا ادوات الاختراق تتطور مع الوقت وظهور حيل جديدة ,4,4,4.5,5,4.25,4,4,5,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
89,1525,42,4.2,"زيادة استخدام الانترنت، التجارة الالكترونية و الحكومة الالكترونية، تطور وسائل الاختراق ",3,3,3.5,4,3.25,3,3,4,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
92,1528,45,4.2,تزايد فرص الاجرام بسب الانتشار الواسع للاجهزة و التقنيات. توفر جميع فئات المجتمع على هذه الاجهزة و التقنيات المرتبطة بشبكات الانترنيت,2.5,3,2,2,2.25,2,2,3,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
69,1505,22,4.2,"عدم وجود دعم مادي ، تكتم الضحايا ، تزايد وسائل الإختراق ، عدم تطبيق القانون.",2,2,1.5,2,1.75,2,1,2,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
96,1532,49,4.2,"سكوت وتكتم الضحايا، القوانين و التشريعات و ضرورة تطبيقها سهولة الاختراق و زيادة عدد المخترقين، توفير ادوات الاختراق زيادة و تطور البرامج بالتالي زيادة الثغرات",3.5,4,4,4,3.75,4,3,4,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
97,1533,50,4.2,زيادة عدد الاجهزة الالكترونية وعدد الثغرات الامنية و عدد وسائل الاختراق ستزيد من فرص القيام بالجرائم,4,4,3,3,3.5,3,3,4,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
68,1504,21,4.2,تكنولوجية نظام المعلومات و أنظمة التشغيل وظهور عدة وسائل تساعد على الإختراق و هذا يرجع لتوسع الأنترنت عبر العالم ,2,2,1,1,1.5,1,1,2,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
65,1501,18,4.2,"زيادة مستخدمي الأنترنت، سهولة وجود برمجيات تسمح بإختراق حاسوب المستخدم دون أي معرفة في البرمجة و وجود دروس تسمح بتعلم البرمجة و القرصنة، التطور التكنولوجي السريع.",4.5,5,4,4,4.25,4,4,5,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
85,1521,38,4.2,"تطور برامج، تطور ادوات الاختراق، غياب الدعم المادي، صعوبة وجود مرتكبي الجريمة ",3,3,3.5,4,3.25,3,3,4,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
95,1531,48,4.2,"تواطؤ المجرمين و المبرمجين و الموظفين في الاجرام الالكتروني، كلما زاد امن المعلومات زاد عدد المخترقون و زاد عدد الثغرات، الانسان هو العنصر البشري الضعيف في الحلقة",4.5,5,2.5,3,3.5,4,3,4,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
51,1487,4,4.2,"تطور البرامج وكبرها وبالتالي زيادة الثغرات فيها ، تطور ادوات الاختراق وسهولة الوصول اليها و استعمالها، زيادة عدد المخترقين وبالتالي زيادة عدد الثغرات، انتشار استخدام الشبكات الالكترونية في ادارة الاعمال.",4,4,4.5,5,4.25,4,4,5,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
98,1534,51,4.2,تطور في انظمة التشغيل و البرامج فاصبح تقريبا كل شخص قادر على تعلمه,2.5,3,1.5,2,2,2,2,2,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
61,1497,14,4.2,بسبب تزايد عدد مستخدمي الاجهزة الالكترونية و الانترنت في العالم,2,2,1,1,1.5,1,1,2,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
62,1498,15,4.2,"تطور و سهولة ادوات الاختراق تعتمد على الخداع في ارتكابها و عدم التضليل بالمرتكب، تطور البرامج يزيد من الثغور، زيادة المخترقين الذي يزيد في زيادة الثغرات، سرعة الهجوم.",3.5,4,3.5,4,3.5,4,3,4,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
64,1500,17,4.2,"ـتزايد عدد المخترقين في عالم الآلة و بالتالي زيادة عدد الثغرات، تطور مجال التقنية / إنتشار الأنترنت في كل أنحاء العالم.",3.5,4,3.5,4,3.5,4,3,4,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
53,1489,6,4.2,قلة القوانين التشريعية في معاقبة مرتكبيها وعدم التوعية حول مخاطر ارتكابها وكيفية تأمين أنفسنا,1.5,2,1,1,1.25,1,1,2,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
49,1485,2,4.2,"الزيادة في استعمال التطبيقات، الزيادة في استخدام الشبكات، تطور كبير في العالم الرقمي، سرعة الهجمات ، زيادة كبيرة في عدد المخترقين، تطور وسائل الاختراق.",5,5,5,5,5,5,5,5,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
80,1516,33,4.2,"لانهم يستطيعون اخفاء الأدلة، لان المحققون التقليديون لا يستطيعون المراقبة بوسائل قديمة، زيادة المجرمين الاذكياء مما يؤدي صعوبة ترقبهم   ",1,1,0,0,0.5,0,0,1,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
91,1527,44,4.2,زيادة عدد المخترقين و عدد الثغرات بالإضافة الى سهولة و تطور ادوات الاختراق,4,4,4,4,4,4,4,4,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
52,1488,5,4.2,"ابتكار انظمة ضخمة يقابلها تزايد في الثغرات، تكتم الضحايا ، سهولة تطوير أدوات الاختراق، القوانين والتشريعات المحلية والدولية وضرورة تطبيقها.",2.5,3,1,1,1.75,2,1,2,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
88,1524,41,4.2,زيادة عدد مستخدمي الانترنت خاصة القصر الذين يجهلون عن الامن المعلوماتي ما يجعلهم عرضة   للابتزاز و الاختراق في مواقع التواصل الاجتماعي ,2,2,2,2,2,2,2,2,2,4,علّل تزايد فرص الإجرام الإلكتروني عبر العالم؟,تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها
117,1553,18,4.3,تطوير البرامج الضخمة يخلق ثغرات أمنية مما يؤدي الى تناقص في استخدام  الأنظمة لإلكترونية والابتعاد عن المجال لإلكتروني لانه يؤدي الى انخفاض السرية وانتشار المعلومات الخاصة.,3.5,4,4,4,3.75,4,3,4,3,4,علّل كيف يكون تطوير البرامج الضخمة تحديا صعبا في مجال الأمن المعلوماتي ؟ ,إن تطوير البرامج الضخمة ينتج عنه ثغرات أمنية أكثر وصعوبات في التحكم فيها خاصة مع تزايد عدد المخترقين وسرعة الهجمات )كلما كبر البرنامج كلما كبرت الثغرات الأمنية(
126,1562,27,4.3,"يكون تطوير البرامج الضخمة تحديا صعبا في مجال الأمن المعلوماتي بمنع تسرب و سرقة المعلومات , و حتى الإختراق ",1,1,1.5,2,1.25,1,1,2,3,4,علّل كيف يكون تطوير البرامج الضخمة تحديا صعبا في مجال الأمن المعلوماتي ؟ ,إن تطوير البرامج الضخمة ينتج عنه ثغرات أمنية أكثر وصعوبات في التحكم فيها خاصة مع تزايد عدد المخترقين وسرعة الهجمات )كلما كبر البرنامج كلما كبرت الثغرات الأمنية(
104,1540,5,4.3,-تطوير البرامج الضخمة يساهم في زيادة عدد الثغرات مما يتيح للمخترقين فرص أكثر للإختراق.,4,4,4.5,5,4.25,4,4,5,3,4,علّل كيف يكون تطوير البرامج الضخمة تحديا صعبا في مجال الأمن المعلوماتي ؟ ,إن تطوير البرامج الضخمة ينتج عنه ثغرات أمنية أكثر وصعوبات في التحكم فيها خاصة مع تزايد عدد المخترقين وسرعة الهجمات )كلما كبر البرنامج كلما كبرت الثغرات الأمنية(
101,1537,2,4.3,البرامج الضخمة تحتوي على ثغرات فذلك يصعب الآمن المعلوماتي لآن تصميمها معقد فيصعب على اِنسان  آخر فهمه فيكون اِستعماله قليل.,3,3,2.5,3,2.75,3,2,3,3,4,علّل كيف يكون تطوير البرامج الضخمة تحديا صعبا في مجال الأمن المعلوماتي ؟ ,إن تطوير البرامج الضخمة ينتج عنه ثغرات أمنية أكثر وصعوبات في التحكم فيها خاصة مع تزايد عدد المخترقين وسرعة الهجمات )كلما كبر البرنامج كلما كبرت الثغرات الأمنية(
124,1560,25,4.3,"ينتج عن تطوير البرامج الضخمة ظهور الكثير من الفجوات في النظام و التي يصعب إخفاءها مع التطوير المستمر، التحديث المستمر للبرنامج.",2,2,2.5,3,2.25,2,2,3,3,4,علّل كيف يكون تطوير البرامج الضخمة تحديا صعبا في مجال الأمن المعلوماتي ؟ ,إن تطوير البرامج الضخمة ينتج عنه ثغرات أمنية أكثر وصعوبات في التحكم فيها خاصة مع تزايد عدد المخترقين وسرعة الهجمات )كلما كبر البرنامج كلما كبرت الثغرات الأمنية(
137,1573,38,4.3,تطوير البرامج الضخمة تحدي أصعب في مجال الأمن المعلوماتي لأنه تنتج عنه ثغرات تواجه صعوبات أمنية,2.5,3,3,3,2.75,3,2,3,3,4,علّل كيف يكون تطوير البرامج الضخمة تحديا صعبا في مجال الأمن المعلوماتي ؟ ,إن تطوير البرامج الضخمة ينتج عنه ثغرات أمنية أكثر وصعوبات في التحكم فيها خاصة مع تزايد عدد المخترقين وسرعة الهجمات )كلما كبر البرنامج كلما كبرت الثغرات الأمنية(
132,1568,33,4.3,يكون تطوير البرامج الضخمة تحديا: كلما كان البرنامج ضخما كلما احتوى على ثغرات أمنية لا يمكن التحكم فيها و بالتالي تسمح للمخترقين بالقيام بالجرائم.,4,4,4,4,4,4,4,4,3,4,علّل كيف يكون تطوير البرامج الضخمة تحديا صعبا في مجال الأمن المعلوماتي ؟ ,إن تطوير البرامج الضخمة ينتج عنه ثغرات أمنية أكثر وصعوبات في التحكم فيها خاصة مع تزايد عدد المخترقين وسرعة الهجمات )كلما كبر البرنامج كلما كبرت الثغرات الأمنية(
140,1576,41,4.3,بما أن البرامج الضخمة تحتوي على كثير من الأسطر و لها الكثير من الوظائف فإنه يصعب عدم حدوث ثغرات في البرنامج,3.5,4,4,4,3.75,4,3,4,3,4,علّل كيف يكون تطوير البرامج الضخمة تحديا صعبا في مجال الأمن المعلوماتي ؟ ,إن تطوير البرامج الضخمة ينتج عنه ثغرات أمنية أكثر وصعوبات في التحكم فيها خاصة مع تزايد عدد المخترقين وسرعة الهجمات )كلما كبر البرنامج كلما كبرت الثغرات الأمنية(
148,1584,49,4.3,تؤدي الى وجود ثغرات اكبر فكلما كان البرنامج ضخما اهتم المبرمج بالوظائف التي يؤديها,4.5,5,4,4,4.25,4,4,5,3,4,علّل كيف يكون تطوير البرامج الضخمة تحديا صعبا في مجال الأمن المعلوماتي ؟ ,إن تطوير البرامج الضخمة ينتج عنه ثغرات أمنية أكثر وصعوبات في التحكم فيها خاصة مع تزايد عدد المخترقين وسرعة الهجمات )كلما كبر البرنامج كلما كبرت الثغرات الأمنية(
113,1549,14,4.3,اِن تطوير البرامج الضخمة يزيد من عدد الثغرات في البرنامج مما يزيد الإختراقات المعرض لها وبالتالي صعوبة أمن المعلومات,4.5,5,4.5,5,4.5,5,4,5,3,4,علّل كيف يكون تطوير البرامج الضخمة تحديا صعبا في مجال الأمن المعلوماتي ؟ ,إن تطوير البرامج الضخمة ينتج عنه ثغرات أمنية أكثر وصعوبات في التحكم فيها خاصة مع تزايد عدد المخترقين وسرعة الهجمات )كلما كبر البرنامج كلما كبرت الثغرات الأمنية(
